Address,Title_link,SaleDate,Thumbnail,SalePrice,Sqft,Street,CityStateZip,Zip,Baths,Beds,Sqft2,LotSize,PriceHistory
"21 N Skyward Dr, Newark, DE",https://www.zillow.com/homedetails/21-N-Skyward-Dr-Newark-DE-19713/73040348_zpid/,05/24/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$125,000","1,812",21 N Skyward Dr,"Newark, DE 19713",19713,1.5,3,"1,812","6,534","DateEventPrice$/sqftSource5/24/2019Sold$125,000-20.6%$69Public Record5/16/2019Listing removed$157,500--$87Weichert Realtors2/12/2019Price change$157,500-12.5%$87Weichert Realtors1/26/2019Listed for sale$179,900-9.6%$99Weichert Realtors8/23/2007Sold$199,000+67.2%$110Public Record4/26/2001Sold$119,000--$66Public RecordReport issue with price history"
"2 Hampton Ct, Newark, DE",https://www.zillow.com/homedetails/2-Hampton-Ct-Newark-DE-19702/72922096_zpid/,05/24/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$188,000","1,125",2 Hampton Ct,"Newark, DE 19702",19702,2,3,"1,125","10,018","DateEventPrice$/sqftSource5/24/2019Sold$188,000-0.5%$167Public Record4/8/2019Listing removed$189,000--$168Patterson-Schwartz Real Estate3/29/2019Listed for sale$189,000--$168Patterson-Schwartz Real EstateReport issue with price history"
"2 Regal Ct, Newark, DE",https://www.zillow.com/homedetails/2-Regal-Ct-Newark-DE-19713/73039499_zpid/,05/22/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$263,000","1,600",2 Regal Ct,"Newark, DE 19713",19713,2,5,"1,600","9,147","DateEventPrice$/sqftSource5/22/2019Sold$263,000-0.7%$164Public Record5/16/2019Listing removed$264,900--$166RE/MAX Edge5/15/2019Back on market$264,900--$166RE/MAX Edge3/27/2019Pending sale$264,900--$166RE/MAX Edge1/31/2019Price change$264,900-1.1%$166RE/MAX Sunvest Realty1/2/2019Price change$267,900-0.7%$167RE/MAX Sunvest Realty11/30/2018Listed for sale$269,900+86.1%$169RE/MAX Sunvest Realty6/18/2018Sold$145,000-37%$91Public Record4/21/2008Sold$230,000+2.2%$144Public Record12/17/2007Listing removed$225,000--$141Realty Generator11/30/2007Listed for sale$225,000--$141Realty GeneratorReport issue with price history"
"2014 Cervantes Ct, Newark, DE",https://www.zillow.com/homedetails/2014-Cervantes-Ct-Newark-DE-19702/72916954_zpid/,05/20/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$125,120","1,400",2014 Cervantes Ct,"Newark, DE 19702",19702,2.5,3,"1,400","2,178","5/20/2019Sold$125,120+0.1%4/5/2019Listing removed$125,020--3/13/2019Price change$125,020+27.9%2/11/2019Price change$97,770-23.6%11/9/2018Listed for sale----11/8/2018Sold$128,020-24.2%9/29/2016Sold$169,000-0.5%Tremaine Johnson, Ming Chen9/8/2016Pending sale$169,900--9/6/2016Back on market$169,900--8/18/2016Listed for sale$169,900--7/18/2016Listing removed$169,900--7/7/2016Listed for sale$169,900+95.3%5/4/2016Sold$87,000-3.3%4/4/2016Listing removed$90,000--2/3/2016Pending sale$90,000--1/25/2016Price change$90,000-28%10/23/2015Price change$125,000+38.9%10/21/2015Price change$90,000+12.5%9/28/2015Listed for sale$80,000--7/5/2015Listing removed$80,000--4/29/2015Price change$80,000-19.9%4/9/2015Listed for sale$99,900--6/18/2014Listing removed$99,900--6/16/2014Back on market$99,900--6/16/2014Pending sale$99,900--3/31/2014Listed for sale$99,900+14.2%11/1/2007Sold$87,500+16.7%5/21/2002Sold$75,000-4.7%10/23/2001Sold$78,737--Report issue with price history"
"34 Midland Dr, Newark, DE",https://www.zillow.com/homedetails/34-Midland-Dr-Newark-DE-19713/73036911_zpid/,05/20/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$251,000","1,600",34 Midland Dr,"Newark, DE 19713",19713,1.5,4,"1,600","9,583","DateEventPrice$/sqftSource5/20/2019Sold$251,000+0.4%$157Public Record4/2/2019Listing removed$249,995--$156Patterson-Schwartz Real Estate3/26/2019Listed for sale$249,995+4.2%$156Patterson-Schwartz Real Estate12/5/2008Listing removed$239,900--$150Keller Williams Realty6/20/2008Price change$239,900-1.1%$150Keller Williams Realty5/16/2008Listed for sale$242,500--$152Keller Williams RealtyReport issue with price history"
"331 N Dillwyn Rd, Newark, DE",https://www.zillow.com/homedetails/331-N-Dillwyn-Rd-Newark-DE-19711/73034926_zpid/,05/17/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$250,000","1,475",331 N Dillwyn Rd,"Newark, DE 19711",19711,1.5,3,"1,475","6,970","5/15/2019Sold$250,000--Delcollo Salvatore3/29/2019Listing removed$250,000--3/27/2019Price change$250,000+2.1%3/26/2019Listed for sale$244,900--12/2/2016Listing removed$1,450--7/20/2015Listing removed$244,500--6/26/2015Price change$244,500-2%6/5/2015Listed for sale$249,500+95.8%10/30/2007Sold$127,450-15%9/26/2001Sold$149,900--Report issue with price history"
"6 Valcour Cir, Newark, DE",https://www.zillow.com/homedetails/6-Valcour-Cir-Newark-DE-19702/73040794_zpid/,05/17/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$223,000","1,230",6 Valcour Cir,"Newark, DE 19702",19702,2,3,"1,230",,"5/17/2019Sold$223,000+0.5%Blair Helmick4/26/2019Listing removed$222,000--3/26/2019Pending sale$222,000--3/13/2019Listed for sale$222,000-0.1%7/15/2005Sold$222,200+40.6%1/30/2002Sold$158,000--Report issue with price history"
"2206 Chelmsford Cir, Newark, DE",https://www.zillow.com/homedetails/2206-Chelmsford-Cir-Newark-DE-19713/73039233_zpid/,05/16/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$139,900","1,525",2206 Chelmsford Cir,"Newark, DE 19713",19713,2.5,3,"1,525",,"DateEventPrice$/sqftSource5/16/2019Sold$139,900--$92Public Record3/19/2019Listing removed$139,900--$92Keller Williams Realty - North Wilmington2/26/2019Pending sale$139,900--$92Keller Williams Realty - North Wilmington2/13/2019Price change$139,900-3.5%$92Keller Williams Realty - North Wilmington12/22/2018Listed for sale$144,900+107%$95Keller Williams Realty-Wilming11/15/2018Sold$70,000--$46Public RecordReport issue with price history"
"116 Navaho Ct, Newark, DE",https://www.zillow.com/homedetails/116-Navaho-Ct-Newark-DE-19702/73038306_zpid/,05/13/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$261,500","1,425",116 Navaho Ct,"Newark, DE 19702",19702,2,3,"1,425","8,276","5/13/2019Sold$261,500-1.3%Morehart  Wetherby Realty Group3/26/2019Pending sale$265,000--3/25/2019Price change$265,000+7.7%3/16/2019Listed for sale$246,000--Report issue with price history"
"25 Dempsey Dr, Newark, DE",https://www.zillow.com/homedetails/25-Dempsey-Dr-Newark-DE-19713/73036446_zpid/,05/06/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$116,000","1,800",25 Dempsey Dr,"Newark, DE 19713",19713,1.5,3,"1,800","7,405","5/6/2019Sold$116,000+5.5%Michelle Anderson5/3/2019Listing removed$110,000--3/13/2019Pending sale$110,000--3/13/2019Listed for sale$110,000--Report issue with price history"
"813 Broadfield Dr, Newark, DE",https://www.zillow.com/homedetails/813-Broadfield-Dr-Newark-DE-19713/72898291_zpid/,05/03/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$170,000","1,600",813 Broadfield Dr,"Newark, DE 19713",19713,1,3,"1,600","7,840","4/26/2019Sold$212,500+1.2%Christen McDade3/28/2019Listing removed$209,900--3/22/2019Listed for sale$209,900--Report issue with price history"
"1223 Pinefield Rd, Newark, DE",https://www.zillow.com/homedetails/1223-Pinefield-Rd-Newark-DE-19713/72898663_zpid/,05/02/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$232,000","1,750",1223 Pinefield Rd,"Newark, DE 19713",19713,2,3,"1,750","8,712","5/2/2019Sold$232,000-1.2%3/27/2019Listing removed$234,900--3/26/2019Price change$234,900+2.2%3/26/2019Listed for sale$229,900+70.3%5/2/2018Sold$135,000--Diane ScuderiReport issue with price history"
"805 Bradford Ln, Newark, DE",https://www.zillow.com/homedetails/805-Bradford-Ln-Newark-DE-19711/72933416_zpid/,05/01/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$151,000","1,625",805 Bradford Ln,"Newark, DE 19711",19711,2,3,"1,625","10,018","DateEventPrice$/sqftSource5/1/2019Sold$151,000+7.9%$93Public Record4/10/2019Listing removed$140,000--$86C-21 Gold Key Realty4/8/2019Listed for sale$140,000--$86C-21 Gold Key RealtyReport issue with price history"
"14 Cornwallis Sq, Newark, DE",https://www.zillow.com/homedetails/14-Cornwallis-Sq-Newark-DE-19713/72934681_zpid/,04/30/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$105,000","1,500",14 Cornwallis Sq,"Newark, DE 19713",19713,2,2,"1,500",,"4/30/2019Sold$105,000-9.4%Ross Weiner4/11/2019Listing removed$115,900--3/22/2019Listed for sale$115,900--2/6/2019Listing removed$115,900--1/16/2019Listed for sale$115,900+10.4%8/21/2014Sold$105,000-4.5%Ted Fugee, Robin Thomas8/1/2014Listing removed$110,000--7/8/2014Listed for sale$110,000+4.8%4/11/2013Sold$105,000--2/6/2013Listing removed$105,000--1/19/2013Price change$105,000-6.3%11/9/2012Price change$112,000-6.6%10/3/2012Price change$119,900-5.6%6/5/2012Price change$127,000-5.6%2/20/2012Price change$134,500-3.6%5/24/2011Price change$139,500-3.1%3/5/2011Price change$143,900--Report issue with price history"
"38 Queens Way, Newark, DE",https://www.zillow.com/homedetails/38-Queens-Way-Newark-DE-19713/73037342_zpid/,04/30/2019,"https://maps.googleapis.com/maps/api/streetview?location=39.681037,-75.685196&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=SZNpjHL9JOPOoWXkl_Y2n3huB_E=","$192,000","1,558",38 Queens Way,"Newark, DE 19713",19713,1,3,"1,558","8,712","4/30/2019Sold$192,000--3/29/2019Sold$192,000-2.8%Katina Geralis2/28/2019Listing removed$197,500--2/19/2019Listed for sale$197,500+23.4%8/31/2004Sold$160,000--Report issue with price history"
"14 Dunbar Rd, Newark, DE",https://www.zillow.com/homedetails/14-Dunbar-Rd-Newark-DE-19711/73032734_zpid/,04/29/2019,"https://maps.googleapis.com/maps/api/streetview?location=39.694036,-75.712567&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=jXDuZx6lmG1yQfyIDQ8skdcAIG8=","$250,000","1,425",14 Dunbar Rd,"Newark, DE 19711",19711,2,3,"1,425","8,712","4/28/2019Sold$250,000-2%Jeffrey Custis4/26/2019Listing removed$255,000--4/12/2019Pending sale$255,000--4/6/2019Price change$255,000-0.8%3/14/2019Price change$256,995-1.2%2/4/2019Listed for sale$259,995+0%11/30/2018Listing removed$259,900--11/26/2018Price change$259,900-1.9%10/30/2018Price change$264,900-1.9%10/17/2018Listed for sale$270,000+81.2%8/21/2018Sold$149,000-14.9%6/11/2018Listing removed$175,000--5/10/2018Price change$175,000-12.1%2/7/2018Listed for sale$199,000+32.7%9/10/2017Listing removed$150,000--7/11/2017Pending sale$150,000--6/26/2017Price change$150,000-10.7%5/30/2017Price change$168,000-9.6%4/14/2017Price change$185,900-6.6%4/5/2017Listed for sale$199,000--Report issue with price history"
"112 Greenfield Rd, Newark, DE",https://www.zillow.com/homedetails/112-Greenfield-Rd-Newark-DE-19713/73035632_zpid/,04/26/2019,https://photos.zillowstatic.com/p_e/ISyrfyt39fr8cs0000000000.jpg,"$188,000","1,600",112 Greenfield Rd,"Newark, DE 19713",19713,2,3,"1,600","7,841","DateEventPrice$/sqftSource4/26/2019Sold$188,000-21.3%$118Public Record3/13/2019Pending sale$239,000--$149Coldwell Banker Preferred - Delaware Office2/26/2019Back on market$239,000--$149Coldwell Banker Preferred - Delaware Office1/7/2019Pending sale$239,000--$149Coldwell Banker Preferred - Delaware Office12/13/2018Listed for sale$239,000--$149CB Preferred-Wilmington11/12/2018Listed for sale$239,000--$149OwnerReport issue with price history"
"104 Patricia Rd, Newark, DE",https://www.zillow.com/homedetails/104-Patricia-Rd-Newark-DE-19713/73035829_zpid/,04/26/2019,https://photos.zillowstatic.com/p_e/IS6m8n2ohnlmbf0000000000.jpg,"$164,000","1,457",104 Patricia Rd,"Newark, DE 19713",19713,1,3,"1,457","8,276","4/26/2019Sold$164,000-21%Christian LaPense3/18/2019Pending sale$207,500--1/4/2019Price change$207,500-3.5%10/31/2018Listed for sale$215,000+17.6%1/29/2018Sold$182,900--12/28/2017Sold$182,900-1.1%Herbert Sterling12/13/2017Listing removed$184,900--12/1/2017Price change$184,900-2.6%10/27/2017Listed for sale$189,900--Report issue with price history"
"423 Arbour Dr, Newark, DE",https://www.zillow.com/homedetails/423-Arbour-Dr-Newark-DE-19713/72934510_zpid/,04/24/2019,https://photos.zillowstatic.com/p_e/ISyf63658vsia60000000000.jpg,"$289,000","1,875",423 Arbour Dr,"Newark, DE 19713",19713,4,4,"1,875",,"4/22/2019Sold$289,000-3.6%Renee Mazzola4/7/2019Listing removed$299,900--4/4/2019Pending sale$299,900--3/21/2019Listed for sale$299,900+3.8%3/1/2019Price change$289,000-3.3%1/28/2019Listed for sale$299,000+61.6%7/16/2012Sold$185,000-2.6%5/1/2012Listing removed$190,000--4/18/2012Price change$190,000-5%3/27/2012Listed for sale$200,000--1/24/2012Listing removed$200,000--1/12/2012Price change$200,000-7%11/30/2011Price change$215,000-4.4%10/22/2011Price change$225,000-4.3%9/23/2011Listed for sale$235,000--8/16/2011Listing removed$235,000--7/20/2011Price change$235,000-4.1%7/1/2011Price change$245,000-3.9%5/21/2011Listed for sale$255,000+15.9%2/6/2003Sold$220,000--Report issue with price history"
"15 Scottfield Dr, Newark, DE",https://www.zillow.com/homedetails/15-Scottfield-Dr-Newark-DE-19713/72898089_zpid/,04/23/2019,"https://maps.googleapis.com/maps/api/streetview?location=39.662133,-75.720253&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=s7ahSk3Tnrb86-vzDOudtmxFpNs=","$179,200","1,600",15 Scottfield Dr,"Newark, DE 19713",19713,2,4,"1,600","8,712","4/23/2019Sold$179,200-17.8%Ruth Clancy4/19/2019Listing removed$217,900--3/12/2019Pending sale$217,900--3/10/2019Listed for sale$217,900+24.5%4/26/2013Sold$175,000-2.7%2/16/2013Listing removed$179,900--1/31/2013Listed for sale$179,900-5.3%9/14/2004Sold$190,000--Report issue with price history"
"109 Colfax Rd, Newark, DE",https://www.zillow.com/homedetails/109-Colfax-Rd-Newark-DE-19713/73035791_zpid/,04/18/2019,https://photos.zillowstatic.com/p_e/ISmm7reojx6tu01000000000.jpg,"$183,920","1,375",109 Colfax Rd,"Newark, DE 19713",19713,1,3,"1,375","8,276","4/12/2019Sold$229,900--Andrea Harrington, Jake Ryan2/27/2019Pending sale$229,900--2/18/2019Listed for sale$229,900+67%5/1/2014Sold$137,625-27.5%3/31/2014Listing removed$189,900+11.8%11/23/2011Sold$169,900--9/24/2011Price change$169,900-5.6%7/8/2011Listed for sale$179,900--Report issue with price history"
"49 Sanford Dr, Newark, DE",https://www.zillow.com/homedetails/49-Sanford-Dr-Newark-DE-19713/72897099_zpid/,04/17/2019,https://photos.zillowstatic.com/p_e/ISijuz8oxikvf51000000000.jpg,"$216,000","1,950",49 Sanford Dr,"Newark, DE 19713",19713,2,5,"1,950",,"4/17/2019Sold$216,000-3.6%Will Webber2/18/2019Pending sale$224,000--2/12/2019Back on market$224,000--2/1/2019Price change$224,000-4.7%1/31/2019Price change$235,000+4.9%1/28/2019Pending sale$224,000--1/8/2019Price change$224,000-1.7%1/8/2019Listed for sale$227,950-3%12/1/2018Listing removed$235,000--8/22/2018Listed for sale$235,000+40%12/11/2003Sold$167,900--Report issue with price history"
"14 Ardmore Rd, Newark, DE",https://www.zillow.com/homedetails/14-Ardmore-Rd-Newark-DE-19713/72898578_zpid/,04/15/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$210,000","1,400",14 Ardmore Rd,"Newark, DE 19713",19713,2,4,"1,400","7,840","4/15/2019Sold$210,000--Team Freebery, David Landon3/15/2019Listing removed$1,500--3/13/2019Listed for rent$1,500--3/1/2019Price change$214,900-1.2%2/19/2019Price change$217,500-1.1%2/7/2019Listed for sale$219,900+10.6%3/6/2015Listing removed$198,900--2/21/2015Price change$198,900+2%1/9/2015Price change$195,000-0.5%12/16/2014Price change$196,000-1.5%9/5/2014Listed for sale$198,900-0.5%1/9/2014Listing removed$199,900--9/7/2013Listed for sale$199,900-2.5%1/26/2012Listing removed$205,000--11/17/2011Listed for sale$205,000--9/28/2011Listed for rent$1,400--7/14/2011Price change$219,995--6/23/2011Price change$219,995-2.2%6/21/2011Price change$225,000+136.8%11/1/2007Sold$95,000--Report issue with price history"
"45 Boyds Valley Dr, Newark, DE",https://www.zillow.com/homedetails/45-Boyds-Valley-Dr-Newark-DE-19711/73023378_zpid/,04/09/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$270,000","1,700",45 Boyds Valley Dr,"Newark, DE 19711",19711,1.5,3,"1,700",,"4/9/2019Sold$270,000+0%Mia Burch2/13/2019Listing removed$269,900--1/30/2019Listed for sale$269,900+20%6/25/2012Sold$225,000--5/3/2012Listing removed$225,000--4/28/2012Listed for sale$225,000--Report issue with price history"
"1303 Chelmsford Cir, Newark, DE",https://www.zillow.com/homedetails/1303-Chelmsford-Cir-Newark-DE-19713/73039158_zpid/,04/08/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$112,000","1,525",1303 Chelmsford Cir,"Newark, DE 19713",19713,2.5,3,"1,525",,"4/5/2019Sold$140,000+0.1%Lauren Janes3/8/2019Pending sale$139,900--2/25/2019Listed for sale$139,900-8.9%9/5/2008Sold$153,500+96.8%3/26/2008Sold$78,000--Report issue with price history"
"101 Mccormick Blvd, Newark, DE",https://www.zillow.com/homedetails/101-Mccormick-Blvd-Newark-DE-19702/72883112_zpid/,04/08/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$310,000","1,850",101 Mccormick Blvd,"Newark, DE 19702",19702,2,4,"1,850",,"4/1/2019Sold$310,000--Lauren Janes, Mike Walton3/1/2019Pending sale$310,000+3.4%2/25/2019Listed for sale$299,900--12/16/2018Listing removed$299,900--11/8/2018Back on market$299,900--11/5/2018Pending sale$299,900--10/31/2018Listed for sale$299,900+212.7%12/15/2017Sold$95,900-51.8%Octavia Samuels9/20/2017Listing removed$199,000--9/20/2017Back on market$199,000--9/20/2017Pending sale$199,000--12/29/2016Listed for sale$199,000--Report issue with price history"
"6 Pitcairn Pl, Newark, DE",https://www.zillow.com/homedetails/6-Pitcairn-Pl-Newark-DE-19702/73040853_zpid/,04/05/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$250,000","1,525",6 Pitcairn Pl,"Newark, DE 19702",19702,2,4,"1,525","10,454","4/5/2019Sold$250,000-3.8%Lauri Brockson3/6/2019Listing removed$259,900--3/5/2019Listed for sale$259,900+21.7%11/15/2012Sold$213,500-5.1%10/3/2012Listing removed$224,900--8/30/2012Listed for sale$224,900-2.2%8/14/2009Sold$230,000--Report issue with price history"
"27 Worral Ct, Newark, DE",https://www.zillow.com/homedetails/27-Worral-Ct-Newark-DE-19711/73023138_zpid/,04/05/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$289,900","1,750",27 Worral Ct,"Newark, DE 19711",19711,2.5,4,"1,750",,"3/29/2019Sold$290,000+0%Delcollo Salvatore3/5/2019Listing removed$289,900--10/12/2018Price change$289,900-3.3%8/19/2018Price change$299,900-2.9%8/9/2018Listed for sale$309,000--Report issue with price history"
