Address,Title_link,SaleDate,Thumbnail,SalePrice,Sqft,Street,CityStateZip,Zip,Baths,Beds,Sqft2,LotSize,PriceHistory
"14 Chippendale Cir, Newark, DE",https://www.zillow.com/homedetails/14-Chippendale-Cir-Newark-DE-19713/73038423_zpid/,04/15/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$170,000","1,125",14 Chippendale Cir,"Newark, DE 19713",19713,1,3,"1,125","8,712","DateEventPrice$/sqftSource4/15/2019Sold$170,000--$151Public Record3/19/2019Listing removed$170,000--$151CENTURY 21 Gold Key Realty2/7/2019Price change$170,000-2.9%$151CENTURY 21 Gold Key Realty12/4/2018Listed for sale$175,000+66.7%$156C-21 Gold Key Realty5/16/2003Sold$105,000--$93Public RecordReport issue with price history"
"143 E Cleveland Ave, Newark, DE",https://www.zillow.com/homedetails/143-E-Cleveland-Ave-Newark-DE-19711/72930501_zpid/,04/11/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$400,000",900,143 E Cleveland Ave,"Newark, DE 19711",19711,1,4,900,"5,662","DateEventPrice$/sqftSource4/11/2019Sold$400,000--$444Public RecordReport issue with price history"
"3 S Kingston Rd, Newark, DE",https://www.zillow.com/homedetails/3-S-Kingston-Rd-Newark-DE-19713/72898101_zpid/,04/08/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$140,000","1,400",3 S Kingston Rd,"Newark, DE 19713",19713,1,3,"1,400","8,276","3/27/2019Sold$140,000-6.6%David Landon2/27/2019Listing removed$149,900--2/19/2019Price change$149,900-4.8%1/30/2019Price change$157,500-4.5%1/15/2019Listed for sale$165,000--Report issue with price history"
"14 Montrose Dr, Newark, DE",https://www.zillow.com/homedetails/14-Montrose-Dr-Newark-DE-19713/72885029_zpid/,04/02/2019,"https://maps.googleapis.com/maps/api/streetview?location=39.665075,-75.722828&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=iMWQ3KR13iFUiBAw0zl6pP2zSu8=","$195,000","1,329",14 Montrose Dr,"Newark, DE 19713",19713,2,3,"1,329","6,970","DateEventPrice$/sqftSource4/2/2019Sold$195,000--$147Public Record3/1/2019Listing removed$195,000--$147Patterson-Schwartz Real Estate2/22/2019Price change$195,000-2.5%$147Patterson-Schwartz Real Estate11/12/2018Price change$200,000-2.4%$150Patterson-Schwartz Real Estate10/12/2018Listed for sale$205,000+68%$154Patterson-Schwartz Real Estate4/18/2012Sold$122,000--$92Public RecordReport issue with price history"
"710 New London Rd, Newark, DE",https://www.zillow.com/homedetails/710-New-London-Rd-Newark-DE-19711/73044556_zpid/,03/29/2019,"https://maps.googleapis.com/maps/api/streetview?location=39.708902,-75.776697&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=BQW68c6ZCVH_E9U6PDIDCAH3MY8=","$150,000","1,475",710 New London Rd,"Newark, DE 19711",19711,1,3,"1,475","9,147","DateEventPrice$/sqftSource3/29/2019Sold$150,000--$102Public RecordReport issue with price history"
"2717 Frazer Rd, Newark, DE",https://www.zillow.com/homedetails/2717-Frazer-Rd-Newark-DE-19702/72888536_zpid/,03/29/2019,https://photos.zillowstatic.com/p_e/IS2fglj9oysqfj0000000000.jpg,"$294,000","1,525",2717 Frazer Rd,"Newark, DE 19702",19702,2,3,"1,525",,"3/29/2019Sold$294,000-2%3/25/2019Listing removed$299,900--2/15/2019Pending sale$299,900--1/3/2019Price change$299,900-4.8%12/14/2018Price change$314,900-1.6%10/26/2018Price change$319,900-1.5%10/10/2018Listed for sale$324,900-1.5%9/24/2018Price change$329,900-3%9/22/2018Listed for sale$340,000+49.3%5/12/2015Sold$227,800-5.1%4/8/2015Listing removed$240,000--2/14/2015Price change$240,000-2%12/1/2014Price change$245,000-2%9/29/2014Price change$250,000-2%8/25/2014Price change$255,000-3.7%7/28/2014Price change$264,900-5.4%7/13/2014Listed for sale$279,900+143.4%3/19/2014Sold$115,000+16328.6%Jeff King1/23/2014Sold$700--Report issue with price history"
"911 Capitol Trl, Newark, DE",https://www.zillow.com/homedetails/911-Capitol-Trl-Newark-DE-19711/73032628_zpid/,03/28/2019,https://photos.zillowstatic.com/p_e/ISewph82l7pgu40000000000.jpg,"$192,000","1,250",911 Capitol Trl,"Newark, DE 19711",19711,2,4,"1,250","8,712","DateEventPrice$/sqftSource3/28/2019Sold$192,000-1.5%$154Public Record3/8/2019Listing removed$195,000--$156Patterson-Schwartz Real Estate2/19/2019Price change$195,000-4.9%$156Patterson-Schwartz Real Estate11/12/2018Price change$205,000-6.8%$164Patterson-Schwartz Real Estate10/3/2018Price change$219,9000%$176RE/MAX Sunvest Realty7/10/2018Price change$220,000-4.3%$176RE/MAX Sunvest Realty7/2/2018Listed for sale$230,000+21.1%$184RE/MAX Sunvest Realty9/2/2008Sold$190,000--$152Public RecordReport issue with price history"
"19 Kullen Dr, Newark, DE",https://www.zillow.com/homedetails/19-Kullen-Dr-Newark-DE-19713/72897910_zpid/,03/27/2019,https://photos.zillowstatic.com/p_e/IS-30y1mykjdhlp.jpg,"$187,900","1,425",19 Kullen Dr,"Newark, DE 19713",19713,1,3,"1,425","7,405","3/27/2019Sold$187,900-1.1%3/5/2019Listing removed$189,900--2/7/2019Listed for sale$189,900+77.7%8/6/2013Sold$106,875+47.9%1/16/2013Sold$72,250-23.9%Dave Watlington4/14/2012Listing removed$95,000--4/9/2012Price change$95,000-24%3/10/2012Price change$125,000-10.7%2/16/2012Price change$139,900-6.7%2/1/2012Listed for sale$150,000-18.9%8/23/2007Sold$185,000+76.2%4/2/2007Sold$105,000--Report issue with price history"
"11 Cynthia Rd, Newark, DE",https://www.zillow.com/homedetails/11-Cynthia-Rd-Newark-DE-19702/72923216_zpid/,03/27/2019,https://photos.zillowstatic.com/p_e/IS6msqenqzb5mh0000000000.jpg,"$148,800","1,425",11 Cynthia Rd,"Newark, DE 19702",19702,1.5,3,"1,425",,"DateEventPrice$/sqftSource3/27/2019Sold$148,800-20.9%$104Public Record2/21/2019Listing removed$188,000--$132Patterson-Schwartz Real Estate2/11/2019Listed for sale$188,000--$132Patterson-Schwartz Real Estate2/7/2017Listing removed$1,350/mo--$1Long & Foster - Bear4/20/2006Sold$185,000--$130Public RecordReport issue with price history"
"702 Lehigh Rd, Newark, DE",https://www.zillow.com/homedetails/702-Lehigh-Rd-Newark-DE-19711/72933449_zpid/,03/25/2019,"https://maps.googleapis.com/maps/api/streetview?location=39.672495,-75.766928&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=dqQpAwxupt6FCHypPqOl4AB3HD8=","$160,000","1,375",702 Lehigh Rd,"Newark, DE 19711",19711,2,4,"1,375","7,405","DateEventPrice$/sqftSource3/25/2019Sold$160,000--$116Public RecordReport issue with price history"
"15 Meadow Ln, Newark, DE",https://www.zillow.com/homedetails/15-Meadow-Ln-Newark-DE-19713/72884945_zpid/,03/15/2019,https://photos.zillowstatic.com/p_e/IS6umvkdhoo6yn1000000000.jpg,"$178,800","1,125",15 Meadow Ln,"Newark, DE 19713",19713,1,3,"1,125","6,969","3/15/2019Sold$178,800+2.2%Celeste Acevedo, Jared Bowers2/21/2019Listing removed$175,000--1/18/2019Price change$175,000-7.8%10/4/2018Price change$189,900-1.4%8/9/2018Price change$192,500-1.2%7/31/2018Price change$194,900-2.5%7/23/2018Listed for sale$199,900--Report issue with price history"
"140 Capitol Trl, Newark, DE",https://www.zillow.com/homedetails/140-Capitol-Trl-Newark-DE-19711/72930631_zpid/,03/15/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$210,000","1,575",140 Capitol Trl,"Newark, DE 19711",19711,2,3,"1,575","7,840","3/15/2019Sold$210,000-6.9%John Kojro, Michael Aldridge2/13/2019Pending sale$225,500--1/21/2019Price change$225,500-2%10/31/2018Listed for sale$230,000-2.1%8/6/2018Listed for sale$235,000+261.5%7/3/2014Sold$65,000-67.3%5/24/2013Listing removed$199,000--Report issue with price history"
"32 Mccord Dr, Newark, DE",https://www.zillow.com/homedetails/32-Mccord-Dr-Newark-DE-19713/73038364_zpid/,03/15/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$225,000",234,32 Mccord Dr,"Newark, DE 19713",19713,1.5,4,234,"7,840","DateEventPrice$/sqftSource3/15/2019Sold$225,000+2.3%$962Public Record2/12/2019Listing removed$219,900--$940Concord Realty Group2/9/2019Listed for sale$219,900+197.4%$940Concord Realty Group5/25/2004Sold$73,950--$316Public RecordReport issue with price history"
"356 Old Baltimore Pike, Newark, DE",https://www.zillow.com/homedetails/356-Old-Baltimore-Pike-Newark-DE-19702/73043215_zpid/,03/13/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$178,000",900,356 Old Baltimore Pike,"Newark, DE 19702",19702,1,2,900,,"DateEventPrice$/sqftSource3/13/2019Sold$178,000-1.1%$198Public Record2/19/2019Listing removed$180,000--$200RE/MAX 1st Choice1/17/2019Listed for sale$180,000--$200RE/MAX 1st Choice12/10/2018Listing removed$180,000--$200RE/MAX 1st Choice11/7/2018Price change$180,000-7.6%$200RE/MAX 1st Choice10/25/2018Price change$194,900-4.9%$217RE/MAX 1st Choice8/30/2018Listed for sale$204,900--$228RE/MAX 1st Choice2/26/2015Listing removed$1,150/mo--$1Patterson-Schwartz Property Management2/13/2015Listed for rent$1,150/mo-8%$1Patterson-Schwartz Property Management10/1/2013Listing removed$1,250/mo--$1Keller Williams Real Estate-Newark8/17/2013Listed for rent$1,250/mo--$1Keller Williams Real Estate-NewarkReport issue with price history"
"6 Meadow Ln, Newark, DE",https://www.zillow.com/homedetails/6-Meadow-Ln-Newark-DE-19713/72884968_zpid/,03/08/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$207,000","1,400",6 Meadow Ln,"Newark, DE 19713",19713,1,4,"1,400","6,969","DateEventPrice$/sqftSource3/8/2019Sold$207,000-1.4%$148Public Record1/28/2019Listing removed$209,900--$150Concord Realty Group1/27/2019Pending sale$209,900--$150Concord Realty Group1/17/2019Price change$209,900-2.3%$150Concord Realty Group1/8/2019Price change$214,900-2.3%$154Concord Realty Group1/4/2019Price change$219,900-2.2%$157Concord Realty Group12/13/2018Listed for sale$224,900--$161Concord Realty GroupReport issue with price history"
"33 W Stephen Dr, Newark, DE",https://www.zillow.com/homedetails/33-W-Stephen-Dr-Newark-DE-19713/73036706_zpid/,03/06/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$175,000","1,650",33 W Stephen Dr,"Newark, DE 19713",19713,1.5,4,"1,650","9,147","DateEventPrice$/sqftSource3/6/2019Sold$175,000+124.4%$106Public Record2/27/2004Sold$78,000--$47Public RecordReport issue with price history"
"436 Orchard Rd, Newark, DE",https://www.zillow.com/homedetails/436-Orchard-Rd-Newark-DE-19711/72933544_zpid/,02/15/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$342,500","1,800",436 Orchard Rd,"Newark, DE 19711",19711,2,3,"1,800",,"2/15/2019Sold$342,500--Stacey Kay Kochanek, David Landon1/5/2019Listing removed$2,000--11/6/2018Listing removed$355,000--9/21/2018Price change$355,000-3.8%7/31/2018Listed for sale$369,000--6/26/2018Price change$369,000-0.3%6/19/2018Listed for sale$369,999--12/13/2017Listing removed$1,850--11/21/2017Listed for rent$1,850--8/31/2005Sold$322,000--Report issue with price history"
"103 Madison Dr, Newark, DE",https://www.zillow.com/homedetails/103-Madison-Dr-Newark-DE-19711/72932811_zpid/,02/15/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$110,000","1,125",103 Madison Dr,"Newark, DE 19711",19711,1,3,"1,125","2,178","2/15/2019Sold$110,000--Scott Farnan12/12/2017Listing removed$1,000--11/3/2017Price change$1,000-9.1%6/30/2017Listed for rent$1,100--1/2/2016Listing removed$1,100--6/25/2015Listed for rent$1,100--6/17/2015Sold$83,000-12.5%Anne Menaquale4/30/2015Listing removed$94,900--4/1/2015Listed for sale$94,900--Report issue with price history"
"211 Capitol Trl, Newark, DE",https://www.zillow.com/homedetails/211-Capitol-Trl-Newark-DE-19711/72930620_zpid/,02/13/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$183,000","1,100",211 Capitol Trl,"Newark, DE 19711",19711,2,4,"1,100",,"2/4/2019Sold$183,000-3.6%Ryan Dill, David Landon12/26/2018Listing removed$189,900--10/30/2018Price change$189,900-2.6%10/16/2018Price change$194,900-2.5%8/28/2018Listed for sale$199,900-9.1%6/21/2018Pending sale$219,900--6/14/2018Price change$219,900-4.3%5/27/2018Price change$229,900-6.1%5/18/2018Price change$244,900-1.6%5/17/2018Listed for sale$249,000+13.7%4/16/2018Listing removed$219,000--4/1/2018Price change$219,000-4.4%3/27/2018Listed for sale$229,000+129.2%11/30/2012Sold$99,900-23.1%9/26/2012Listed for sale$129,900--Report issue with price history"
