Address,Title_link,SaleDate,Thumbnail,SalePrice,Sqft,Street,CityStateZip,Zip,Baths,Beds,Sqft2,LotSize,PriceHistory
"1228 Stinsford Rd, Newark, DE",https://www.zillow.com/homedetails/1228-Stinsford-Rd-Newark-DE-19713/73038039_zpid/,05/20/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$151,920","2,554",1228 Stinsford Rd,"Newark, DE 19713",19713,2,3,"2,554","9,147","5/15/2019Sold$189,900--Joyce Chambers4/11/2019Listed for sale$189,900--Report issue with price history"
"8 Elk Ln, Newark, DE",https://www.zillow.com/homedetails/8-Elk-Ln-Newark-DE-19713/72897144_zpid/,05/16/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$240,000","2,574",8 Elk Ln,"Newark, DE 19713",19713,1.5,4,"2,574","9,147","DateEventPrice$/sqftSource5/16/2019Sold$240,000-2%$93Public Record4/10/2019Pending sale$245,000--$95RE/MAX Edge3/27/2019Back on market$245,000--$95RE/MAX Edge3/21/2019Pending sale$245,000--$95RE/MAX Edge3/5/2019Listed for sale$245,000+54%$95RE/MAX Sunvest Realty10/7/2004Sold$159,100--$62Public RecordReport issue with price history"
"14 Bowfin Dr, Newark, DE",https://www.zillow.com/homedetails/14-Bowfin-Dr-Newark-DE-19702/72888047_zpid/,05/16/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$340,000","2,596",14 Bowfin Dr,"Newark, DE 19702",19702,2.5,5,"2,596",,"5/10/2019Sold$340,000-2.9%Susie Hall Mathews3/12/2019Pending sale$350,000--2/10/2019Price change$350,000-4.1%1/3/2019Price change$365,000-1.3%10/13/2018Price change$369,9000%9/5/2018Price change$370,000-1.2%8/25/2018Price change$374,500-0.1%7/16/2018Price change$375,000-3.8%7/9/2018Price change$389,900-2.5%6/27/2018Listed for sale$400,000--Report issue with price history"
"235 Mercury Rd, Newark, DE",https://www.zillow.com/homedetails/235-Mercury-Rd-Newark-DE-19711/73010171_zpid/,05/16/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$426,000","2,456",235 Mercury Rd,"Newark, DE 19711",19711,3,4,"2,456",,"DateEventPrice$/sqftSource5/16/2019Sold$426,000+0.2%$173Public Record4/16/2019Listing removed$425,000--$173Redfin Corporation4/12/2019Listed for sale$425,000+25%$173Redfin Corporation8/6/2013Sold$340,000-2.8%$138Public Record7/18/2013Listing removed$349,900--$142Patterson-Schwartz Real Estate5/31/2013Listed for sale$349,900--$142Patterson-Schwartz Real EstateReport issue with price history"
"133 Garrett Rd, Newark, DE",https://www.zillow.com/homedetails/133-Garrett-Rd-Newark-DE-19713/73038904_zpid/,05/15/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$227,000","2,225",133 Garrett Rd,"Newark, DE 19713",19713,2,3,"2,225","8,276","5/15/2019Sold$227,000+0.9%Laura Walker4/1/2019Listing removed$225,000--3/23/2019Listed for sale$225,000+2.3%10/19/2018Listing removed$220,000--7/25/2018Price change$220,000-2.2%6/12/2018Listed for sale$225,000+2.7%6/28/2016Listing removed$219,000--6/17/2016Price change$219,000-4.7%6/3/2016Listed for sale$229,900--Report issue with price history"
"201 Winslow Rd, Newark, DE",https://www.zillow.com/homedetails/201-Winslow-Rd-Newark-DE-19711/72932829_zpid/,05/14/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$265,200","2,579",201 Winslow Rd,"Newark, DE 19711",19711,2,4,"2,579",,"5/14/2019Sold$265,200--4/12/2019Sold$265,200+0.1%Kyle Mayhew3/16/2019Pending sale$265,000--2/26/2019Listed for sale$265,000--Report issue with price history"
"115 Brewster Dr, Newark, DE",https://www.zillow.com/homedetails/115-Brewster-Dr-Newark-DE-19711/73031238_zpid/,05/13/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$215,000","2,005",115 Brewster Dr,"Newark, DE 19711",19711,1.5,3,"2,005","8,276","5/10/2019Sold$215,000+2.9%Ross Weiner4/16/2019Listing removed$209,000--4/13/2019Listed for sale$209,000+30.6%1/11/2010Sold$160,000+19.9%10/11/2002Sold$133,500--Report issue with price history"
"2 Galaxy Dr, Newark, DE",https://www.zillow.com/homedetails/2-Galaxy-Dr-Newark-DE-19711/73011957_zpid/,05/08/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$375,000","2,800",2 Galaxy Dr,"Newark, DE 19711",19711,2.5,4,"2,800",,"5/8/2019Sold$375,000-1.3%Craig Schwartz5/7/2019Listing removed$379,900--3/5/2019Price change$379,900-3.8%2/16/2019Price change$395,000-4.8%2/8/2019Listed for sale$415,000+13.7%7/21/2015Sold$365,000-1.1%Debbie Baker6/11/2015Listing removed$369,000--5/22/2015Listed for sale$369,000--Report issue with price history"
"159 Woodshade Dr, Newark, DE",https://www.zillow.com/homedetails/159-Woodshade-Dr-Newark-DE-19702/73040907_zpid/,05/07/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$279,888","2,075",159 Woodshade Dr,"Newark, DE 19702",19702,3,4,"2,075","8,712","5/6/2019Sold$279,888--Marc Hansen3/26/2019Pending sale$279,888--3/21/2019Price change$279,888-3.4%3/5/2019Listed for sale$289,888--Report issue with price history"
"14 Sheldrake Rd, Newark, DE",https://www.zillow.com/homedetails/14-Sheldrake-Rd-Newark-DE-19713/73039307_zpid/,05/06/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$259,900","2,244",14 Sheldrake Rd,"Newark, DE 19713",19713,2,4,"2,244","6,969","4/30/2019Sold$259,000-0.3%Dottie Walker4/17/2019Listing removed$259,900--3/28/2019Listed for sale$259,900--Report issue with price history"
"16 Cauline Ct, Newark, DE",https://www.zillow.com/homedetails/16-Cauline-Ct-Newark-DE-19711/73027601_zpid/,05/06/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$204,000","2,500",16 Cauline Ct,"Newark, DE 19711",19711,2,3,"2,500",,"DateEventPrice$/sqftSource5/6/2019Sold$204,000-24.4%$82Public Record2/15/2019Listing removed$269,900--$108Patterson-Schwartz Real Estate1/14/2019Price change$269,900-1.8%$108Patterson-Schwartz Real Estate12/7/2018Price change$274,900-1.8%$110Patterson-Schwartz Real Estate10/3/2018Listed for sale$280,000+27.3%$112Patterson-Schwartz Real Estate4/28/2004Sold$219,900--$88Public RecordReport issue with price history"
"61 Vansant Rd, Newark, DE",https://www.zillow.com/homedetails/61-Vansant-Rd-Newark-DE-19711/73023023_zpid/,05/06/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$268,000","2,588",61 Vansant Rd,"Newark, DE 19711",19711,2,3,"2,588","10,018","5/6/2019Sold$268,000-0.7%Renee Wolhar5/1/2019Listing removed$270,000--3/21/2019Pending sale$270,000--3/14/2019Listed for sale$270,000--Report issue with price history"
"114 Anglin Dr, Newark, DE",https://www.zillow.com/homedetails/114-Anglin-Dr-Newark-DE-19713/72896953_zpid/,05/03/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$196,000","2,665",114 Anglin Dr,"Newark, DE 19713",19713,2,3,"2,665","9,583","4/30/2019Sold$245,000--Jason Duncan, Wendy Henderson4/13/2019Price change$245,000+4.3%4/2/2019Pending sale$234,900--3/31/2019Listed for sale$234,900+11.9%9/15/2015Sold$210,000-8.7%Wendy Henderson, Jack Keating8/11/2015Listing removed$229,900--8/3/2015Listed for sale$229,900+248.6%9/5/2001Sold$65,950--Report issue with price history"
"604 S Brownleaf Rd, Newark, DE",https://www.zillow.com/homedetails/604-S-Brownleaf-Rd-Newark-DE-19713/73039263_zpid/,05/02/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$203,920","2,244",604 S Brownleaf Rd,"Newark, DE 19713",19713,2,5,"2,244","8,276","4/30/2019Sold$254,900--Andrea Harrington, Sherry Lynch4/4/2019Pending sale$254,900--3/30/2019Listed for sale$254,900+34.2%5/3/2004Sold$189,900+54.4%2/22/2002Sold$123,000+75.2%8/20/2001Sold$70,200--Report issue with price history"
"48 Kells Ave, Newark, DE",https://www.zillow.com/homedetails/48-Kells-Ave-Newark-DE-19711/72933984_zpid/,05/01/2019,https://photos.zillowstatic.com/p_e/IS6qfjj1p431ji1000000000.jpg,"$299,000","2,035",48 Kells Ave,"Newark, DE 19711",19711,3,4,"2,035",,"4/30/2019Sold$299,000-5%Team Freebery4/13/2019Pending sale$314,900--3/28/2019Price change$314,900-1.6%3/15/2019Price change$319,900-1.6%2/22/2019Price change$324,9950%1/28/2019Price change$325,000-1.4%1/10/2019Price change$329,500-1.6%12/29/2018Price change$334,900+0.1%10/7/2018Price change$334,490-1.5%9/14/2018Price change$339,490+0%9/12/2018Listed for sale$339,4000%9/5/2018Price change$339,490-1.5%8/21/2018Price change$344,490-1.4%6/26/2018Price change$349,490-0.1%6/25/2018Listed for sale$349,900--Report issue with price history"
"11 S Fawn Dr, Newark, DE",https://www.zillow.com/homedetails/11-S-Fawn-Dr-Newark-DE-19711/72932317_zpid/,05/01/2019,"https://maps.googleapis.com/maps/api/streetview?location=39.679576,-75.784648&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=6otGNQnkcX-sF9T3X_SFq57ekHM=","$281,000","2,025",11 S Fawn Dr,"Newark, DE 19711",19711,3,4,"2,025",,"4/30/2019Sold$281,000+0.4%Madeline Dobbs3/19/2019Pending sale$280,000--3/15/2019Listed for sale$280,000+16.7%11/19/2013Sold$240,000-3.2%Patricia Wolf10/2/2013Listing removed$247,900--8/6/2013Listed for sale$247,900+3.3%11/3/2010Sold$240,000+44.6%9/1/2010Sold$166,000--Report issue with price history"
"734 Paper Mill Rd, Newark, DE",https://www.zillow.com/homedetails/734-Paper-Mill-Rd-Newark-DE-19711/73027237_zpid/,04/29/2019,"https://maps.googleapis.com/maps/api/staticmap?center=39.716099,-75.737505&zoom=17&size=600x328&maptype=satellite&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=_TVGzvKSuX-JfzrhPTZul2ARE1w=","$225,000","2,050",734 Paper Mill Rd,"Newark, DE 19711",19711,1,3,"2,050",,"DateEventPrice$/sqftSource4/29/2019Sold$225,000+200%$110Public Record12/23/2008Sold$75,000--$37Public RecordReport issue with price history"
"32 Carriage Ln, Newark, DE",https://www.zillow.com/homedetails/32-Carriage-Ln-Newark-DE-19711/73044658_zpid/,04/25/2019,"https://maps.googleapis.com/maps/api/staticmap?center=39.706657,-75.778318&zoom=17&size=600x328&maptype=satellite&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=Q2o04HCcSHujfpWrP2nHeWDsUO0=","$368,000","2,450",32 Carriage Ln,"Newark, DE 19711",19711,2.5,4,"2,450",,"4/25/2019Sold$368,000-3.1%3/13/2019Listing removed$379,900--3/4/2019Price change$379,900-1.6%2/5/2019Listed for sale$385,900+8.7%10/27/2017Sold$355,000-3.8%AnnMarie Germano, Terry Young9/28/2017Pending sale$369,000--9/3/2017Price change$369,000-2.6%8/4/2017Price change$379,000-2.6%7/14/2017Listed for sale$389,000+14.4%4/29/2013Sold$340,000--3/11/2013Listing removed$340,000--2/22/2013Listed for sale$340,000--Report issue with price history"
"3 Ironwood Dr, Newark, DE",https://www.zillow.com/homedetails/3-Ironwood-Dr-Newark-DE-19711/73011256_zpid/,04/22/2019,https://photos.zillowstatic.com/p_e/IS-4j72g1cr4kt9.jpg,"$425,000","3,226",3 Ironwood Dr,"Newark, DE 19711",19711,3,4,"3,226",,"DateEventPrice$/sqftSource4/22/2019Sold$425,000-3.2%$132Public Record12/25/2018Listing removed$439,000--$136--9/26/2018Listed for sale$439,000+68.8%$136Owner1/10/2013Sold$260,000-11.9%$81Public Record12/1/2012Listing removed$295,000--$91Patterson-Schwartz Real Estate11/12/2012Price change$295,000-3.3%$91Patterson-Schwartz Real Estate9/25/2012Price change$305,000-3.2%$95Patterson-Schwartz Real Estate8/8/2012Price change$315,000-4.5%$98Patterson-Schwartz Real Estate7/6/2012Listed for sale$330,000+1.5%$102Patterson-Schwartz Real Estate4/4/2012Listing removed$325,000--$101Patterson-Schwartz Real Estate3/16/2012Listed for sale$325,000--$101Patterson-Schwartz Real EstateReport issue with price history"
"279 Peach Rd, Newark, DE",https://www.zillow.com/homedetails/279-Peach-Rd-Newark-DE-19711/72932784_zpid/,04/18/2019,https://photos.zillowstatic.com/p_e/IS6ixj9h8blt2o0000000000.jpg,"$391,000","2,500",279 Peach Rd,"Newark, DE 19711",19711,2.5,4,"2,500",,"4/18/2019Sold$391,000-2.3%3/13/2019Pending sale$400,000--3/7/2019Listed for sale$400,000+100%4/30/2018Sold$200,000-11.1%Marian Eiermann, Daniel Bloom4/13/2018Listing removed$225,000--4/5/2018Listed for sale$225,000--Report issue with price history"
"26 Ardmore Rd, Newark, DE",https://www.zillow.com/homedetails/26-Ardmore-Rd-Newark-DE-19713/72898843_zpid/,04/15/2019,https://photos.zillowstatic.com/p_e/ISukrrlha4pbw40000000000.jpg,"$265,000","3,550",26 Ardmore Rd,"Newark, DE 19713",19713,1.5,4,"3,550","7,405","DateEventPrice$/sqftSource4/15/2019Sold$265,000+2%$75Public Record3/25/2019Listing removed$259,900--$73Keller William Realty3/22/2019Pending sale$259,900--$73Keller William Realty3/6/2019Listed for sale$259,900--$73Keller Williams Real Estate-NeReport issue with price history"
"28 Wakefield Dr, Newark, DE",https://www.zillow.com/homedetails/28-Wakefield-Dr-Newark-DE-19711/72936249_zpid/,04/04/2019,https://photos.zillowstatic.com/p_e/ISwavtt63j0q03.jpg,"$320,000","2,500",28 Wakefield Dr,"Newark, DE 19711",19711,3,5,"2,500",,"4/4/2019Sold$320,000+0.8%Jeff Bollinger Bollinger4/3/2019Listing removed$317,500--2/18/2019Pending sale$317,500--2/14/2019Listed for sale$317,500+16.9%5/22/2009Sold$271,500-1.3%Jeff Bollinger5/6/2009Listing removed$275,000--3/13/2009Listed for sale$275,000--Report issue with price history"
"1306 Grayrock Rd, Newark, DE",https://www.zillow.com/homedetails/1306-Grayrock-Rd-Newark-DE-19713/73037660_zpid/,04/04/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$160,800","2,516",1306 Grayrock Rd,"Newark, DE 19713",19713,1.5,5,"2,516",,"3/29/2019Sold$201,000+0.6%Andrew White2/20/2019Pending sale$199,900--2/15/2019Listed for sale$199,900+14.3%12/1/2008Sold$174,900--Report issue with price history"
"807 Dallam Rd, Newark, DE",https://www.zillow.com/homedetails/807-Dallam-Rd-Newark-DE-19711/72930144_zpid/,04/03/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$292,000","2,200",807 Dallam Rd,"Newark, DE 19711",19711,2.5,4,"2,200",,"3/29/2019Sold$365,000-3.7%Angela Allen2/20/2019Listing removed$379,000--11/15/2018Price change$379,000-2.8%10/25/2018Price change$389,900-2.5%10/15/2018Listed for sale$399,900+100%5/21/2018Sold$200,000-4.7%Angela Allen5/1/2018Listing removed$209,900--4/25/2018Listed for sale$209,900--Report issue with price history"
"17 Blue Hen Rdg, Newark, DE",https://www.zillow.com/homedetails/17-Blue-Hen-Rdg-Newark-DE-19711/72930860_zpid/,video iconVideo Walkthrough,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$231,200","3,217",17 Blue Hen Rdg,"Newark, DE 19711",19711,2.5,3,"3,217","10,018","3/28/2019Sold$289,000+1.4%Rob Watson, Laura Howie3/4/2019Pending sale$285,000--2/27/2019Listed for sale$285,000--Report issue with price history"
"268 Indian Rd, Newark, DE",https://www.zillow.com/homedetails/268-Indian-Rd-Newark-DE-19711/72933141_zpid/,04/01/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$310,000","2,750",268 Indian Rd,"Newark, DE 19711",19711,1.5,2,"2,750",,"DateEventPrice$/sqftSource4/1/2019Sold$310,000-15.1%$113Public Record2/18/2019Listing removed$365,000--$133Patterson-Schwartz Real Estate11/18/2018Listed for sale$365,000--$133Patterson-Schwartz Real EstateReport issue with price history"
"2079 Pleasant Valley Rd, Newark, DE",https://www.zillow.com/homedetails/2079-Pleasant-Valley-Rd-Newark-DE-19702/72880090_zpid/,04/01/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$104,500","96,703",2079 Pleasant Valley Rd,"Newark, DE 19702",19702,1,3,"96,703",,"4/1/2019Sold$104,500-21.4%Brian Foraker3/6/2019Pending sale$133,000--3/6/2019Back on market$133,000--2/15/2019Pending sale$133,000--10/19/2018Listed for sale$133,000+104.6%3/16/2009Sold$65,000-56.7%12/21/2008Listed for sale$150,000--Report issue with price history"
"127 Marta Dr, Newark, DE",https://www.zillow.com/homedetails/127-Marta-Dr-Newark-DE-19711/73031920_zpid/,03/29/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$274,000","2,200",127 Marta Dr,"Newark, DE 19711",19711,3,3,"2,200","8,712","3/29/2019Sold$274,000--Moran Murray, Patti Carlson2/28/2019Listing removed$274,000--1/25/2019Listed for sale$274,000+14.2%3/4/2015Sold$240,000-2%Bert Green1/22/2015Listing removed$245,000--12/17/2014Price change$245,000-1.6%11/7/2014Price change$249,000-2.3%9/29/2014Listed for sale$254,900+69.9%5/5/2014Sold$150,000-9%Jacqueline Roark4/19/2014Listing removed$164,900--3/8/2014Listed for sale$164,900--Report issue with price history"
"138 Meadowood Dr, Newark, DE",https://www.zillow.com/homedetails/138-Meadowood-Dr-Newark-DE-19711/73028069_zpid/,03/28/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$255,000","2,000",138 Meadowood Dr,"Newark, DE 19711",19711,1.5,4,"2,000","7,405","DateEventPrice$/sqftSource3/28/2019Sold$255,000+2%$128Public Record2/19/2019Listing removed$249,900--$125Patterson-Schwartz Real Estate2/8/2019Listed for sale$249,900--$125Patterson-Schwartz Real EstateReport issue with price history"
"35 Cordele Rd, Newark, DE",https://www.zillow.com/homedetails/35-Cordele-Rd-Newark-DE-19711/73032633_zpid/,03/28/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$214,400","2,185",35 Cordele Rd,"Newark, DE 19711",19711,3,4,"2,185",,"3/28/2019Sold$214,400-21.7%john ford3/28/2019Listing removed$273,900--3/27/2019Back on market$273,900--2/11/2019Pending sale$273,900--1/28/2019Price change$273,900-1.8%1/14/2019Listed for sale$278,900--Report issue with price history"
"15 Bender Dr, Newark, DE",https://www.zillow.com/homedetails/15-Bender-Dr-Newark-DE-19711/73030430_zpid/,03/27/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$208,000","2,075",15 Bender Dr,"Newark, DE 19711",19711,2.5,4,"2,075","10,018","3/25/2019Sold$260,000+10.6%Moran Murray1/23/2019Sold$235,000-4.5%1/11/2019Price change$246,000-12.1%12/22/2018Listed for sale$280,000--Report issue with price history"
