Address,Title_link,SaleDate,Thumbnail,SalePrice,Sqft,Street,CityStateZip,Zip,Baths,Beds,Sqft2,LotSize,PriceHistory
"212 Hunter Dr, Newark, DE",https://www.zillow.com/homedetails/212-Hunter-Dr-Newark-DE-19702/72882054_zpid/,05/07/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$165,000","1,200",212 Hunter Dr,"Newark, DE 19702",19702,1.5,3,"1,200","3,484","4/26/2019Sold$165,000--John Lyons, Andrea Lenzini4/5/2019Pending sale$165,000--3/16/2019Listed for sale$165,000--6/8/2016Listing removed$1,200--1/11/2007Sold$77,500--2/17/2006Sold$77,500--Report issue with price history"
"413 Strathaven Ct, Newark, DE",https://www.zillow.com/homedetails/413-Strathaven-Ct-Newark-DE-19702/72884085_zpid/,05/06/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$108,800","1,150",413 Strathaven Ct,"Newark, DE 19702",19702,1.5,2,"1,150","5,227","4/30/2019Sold$136,000+4.7%Andrea Harrington3/27/2019Listing removed$129,900--2/21/2019Listed for sale$129,900--11/26/2017Listing removed$895--10/27/2017Listed for rent$895-18.3%8/2/2015Listing removed$1,095--7/23/2015Listed for rent$1,095--6/2/2015Sold$53,100+3.1%Paul Pantano5/6/2015Listing removed$51,500--4/15/2015Listed for sale$51,500-63.3%3/5/2007Sold$140,400--Report issue with price history"
"71 Leader Dr, Newark, DE",https://www.zillow.com/homedetails/71-Leader-Dr-Newark-DE-19713/73036115_zpid/,05/03/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$105,000","1,050",71 Leader Dr,"Newark, DE 19713",19713,1,3,"1,050","7,840","DateEventPrice$/sqftSource5/3/2019Sold$105,000--$100Public RecordReport issue with price history"
"45 E Green Valley Cir, Newark, DE",https://www.zillow.com/homedetails/45-E-Green-Valley-Cir-Newark-DE-19711/73032166_zpid/,05/02/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$169,900","1,275",45 E Green Valley Cir,"Newark, DE 19711",19711,2,2,"1,275","2,178","5/21/2019Listing removed$1,150--5/17/2019Listed for rent$1,150--4/30/2019Sold$169,900--Michael Dunning, Liz Page-Kramer3/19/2019Listing removed$169,900--3/13/2019Listed for sale$169,900+63%10/1/2015Sold$104,250--Report issue with price history"
"120 Fox Dr, Newark, DE",https://www.zillow.com/homedetails/120-Fox-Dr-Newark-DE-19713/73039592_zpid/,05/01/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$253,000","1,850",120 Fox Dr,"Newark, DE 19713",19713,3,4,"1,850","7,405","4/26/2019Sold$253,000+3.3%Juan Soto3/19/2019Pending sale$245,000--3/8/2019Listed for sale$245,000+38.4%8/31/2011Sold$177,000-23%5/7/2011Listing removed$229,999--2/25/2011Listed for sale$229,999--Report issue with price history"
"12 Cedar Farms Dr, Newark, DE",https://www.zillow.com/homedetails/12-Cedar-Farms-Dr-Newark-DE-19702/72879873_zpid/,04/30/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$237,900","1,525",12 Cedar Farms Dr,"Newark, DE 19702",19702,2,3,"1,525","6,969","4/30/2019Sold$237,900--Iris Sordelet3/21/2019Pending sale$237,900--3/7/2019Listed for sale$237,900+21.7%3/16/2015Listing removed$195,500--3/13/2015Pending sale$195,500--1/29/2015Listed for sale$195,500+79.4%5/4/2005Sold$109,000-26.3%12/14/2001Sold$147,900--Report issue with price history"
"19 Sue Ln, Newark, DE",https://www.zillow.com/homedetails/19-Sue-Ln-Newark-DE-19711/72932409_zpid/,04/29/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$148,000","1,050",19 Sue Ln,"Newark, DE 19711",19711,2,3,"1,050","6,969","4/23/2019Sold$185,000--David Sordelet4/2/2019Pending sale$185,000--3/19/2019Price change$185,000-2.4%3/5/2019Pending sale$189,500--2/27/2019Listed for sale$189,500+49.2%7/20/2001Sold$127,000--Report issue with price history"
"120 Chadd Rd, Newark, DE",https://www.zillow.com/homedetails/120-Chadd-Rd-Newark-DE-19711/73027428_zpid/,04/29/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$205,000","1,800",120 Chadd Rd,"Newark, DE 19711",19711,3,3,"1,800","2,178","4/29/2019Sold$205,000-6.4%4/9/2019Listing removed$219,000--3/27/2019Listed for sale$219,000+14.7%6/8/2015Sold$191,000-6.8%Victoria Dickinson and Associates, Michele Vella5/6/2015Listing removed$204,900--4/24/2015Price change$204,900-2.4%4/9/2015Listed for sale$210,000+2%8/20/2004Sold$205,900+56%10/1/2001Sold$132,000--Report issue with price history"
"24 Danbury Dr, Newark, DE",https://www.zillow.com/homedetails/24-Danbury-Dr-Newark-DE-19702/72916616_zpid/,04/24/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$229,900","1,725",24 Danbury Dr,"Newark, DE 19702",19702,2.5,3,"1,725","8,276","DateEventPrice$/sqftSource4/24/2019Sold$229,900--$133Public Record2/13/2019Listing removed$229,900--$133RE/MAX Sunvest Realty1/15/2019Listed for sale$229,900-9.2%$133RE/MAX Sunvest Realty8/21/2018Sold$253,101+34.6%$147Public Record8/31/2005Sold$188,000+188.5%$109Public Record4/28/2004Sold$65,175--$38Public RecordReport issue with price history"
"103 Upper Valley Ln, Newark, DE",https://www.zillow.com/homedetails/103-Upper-Valley-Ln-Newark-DE-19711/73031478_zpid/,04/24/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$172,800","1,625",103 Upper Valley Ln,"Newark, DE 19711",19711,2.5,3,"1,625","3,920","4/22/2019Sold$216,000+3.3%Nicholas Smith3/25/2019Listing removed$209,000--3/20/2019Listed for sale$209,000--Report issue with price history"
"10 Old Fence Ln, Newark, DE",https://www.zillow.com/homedetails/10-Old-Fence-Ln-Newark-DE-19702/73044021_zpid/,04/24/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$207,920","1,900",10 Old Fence Ln,"Newark, DE 19702",19702,3,3,"1,900","9,147","DateEventPrice$/sqftSource4/24/2019Sold$207,920-20%$109Public Record3/20/2019Listing removed$259,900--$137RE/MAX of Wilmington3/19/2019Back on market$259,900--$137RE/MAX of Wilmington1/24/2019Pending sale$259,900--$137RE/MAX OF WILMINGTON8/17/2018Price change$259,900-1.9%$137RE/MAX Of Wilmington-Limestone7/18/2018Price change$264,900-1.9%$139RE/MAX Of Wilmington-Limestone5/22/2018Price change$269,900-2.5%$142RE/MAX Of Wilmington-Limestone4/27/2018Listed for sale$276,900+62.9%$146RE/MAX Of Wilmington-Limestone7/24/2003Sold$170,000--$89Public RecordReport issue with price history"
"207 E Green Valley Cir, Newark, DE",https://www.zillow.com/homedetails/207-E-Green-Valley-Cir-Newark-DE-19711/73031626_zpid/,04/23/2019,"https://maps.googleapis.com/maps/api/streetview?location=39.703372,-75.687612&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=XpCExhVuHfwfCHCw8KNHqGqQoXg=","$138,000","1,250",207 E Green Valley Cir,"Newark, DE 19711",19711,1.5,2,"1,250","2,178","DateEventPrice$/sqftSource4/23/2019Sold$138,000-21.5%$110Public Record3/13/2019Listing removed$175,900--$141Concord Realty Group2/9/2019Listed for sale$175,900+46.6%$141Concord Realty Group8/21/2003Sold$120,000--$96Public RecordReport issue with price history"
"217 Sleepy Hollow Ct, Newark, DE",https://www.zillow.com/homedetails/217-Sleepy-Hollow-Ct-Newark-DE-19711/73015427_zpid/,04/23/2019,"https://maps.googleapis.com/maps/api/staticmap?center=39.746800,-75.710621&zoom=17&size=600x328&maptype=satellite&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=EgcA-V5onw-BqwGseYEfM44kPIc=","$289,000","1,650",217 Sleepy Hollow Ct,"Newark, DE 19711",19711,3,3,"1,650","4,791","4/23/2019Sold$289,000--Judy Chen4/22/2019Listing removed$289,000--4/3/2019Pending sale$289,000--3/25/2019Listed for sale$289,000+88.9%1/22/2019Sold$153,000-6.8%12/20/2018Listing removed$164,100--11/30/2018Price change$164,100-0.5%11/6/2018Listed for sale$165,000--Report issue with price history"
"12 Stark Ct, Newark, DE",https://www.zillow.com/homedetails/12-Stark-Ct-Newark-DE-19702/72913916_zpid/,04/22/2019,https://photos.zillowstatic.com/p_e/ISlqq4lebrrx9k0000000000.jpg,"$123,200","1,375",12 Stark Ct,"Newark, DE 19702",19702,3,3,"1,375","2,178","4/16/2019Sold$154,000+30.5%Glendora Sealey8/15/2014Sold$118,000-5.6%Danielle Benson7/29/2014Listing removed$125,000--7/11/2014Price change$125,000-7.4%6/17/2014Price change$135,000+64.8%6/25/2001Sold$81,900--Report issue with price history"
"657 Lockhaven Ct, Newark, DE",https://www.zillow.com/homedetails/657-Lockhaven-Ct-Newark-DE-19702/72884010_zpid/,04/16/2019,https://photos.zillowstatic.com/p_e/IS568kfiywlfse1000000000.jpg,"$118,400","1,400",657 Lockhaven Ct,"Newark, DE 19702",19702,2,3,"1,400","2,178","4/16/2019Sold$118,400-17.1%Bob Comegys3/17/2019Pending sale$142,900--1/27/2019Price change$142,900-1.4%1/1/2019Price change$144,900-3.3%12/10/2018Price change$149,900-40%12/8/2018Price change$249,900+59.3%12/4/2018Price change$156,900-1.9%11/9/2018Listed for sale$159,900+539.6%1/1/2018Listing removed$25,000--12/6/2017Pending sale$25,000--11/29/2017Listed for sale$25,000-79.7%9/17/2015Listing removed$122,900--6/19/2015Price change$122,900-1.6%1/27/2015Listed for sale$124,900+49.3%6/19/2003Sold$83,675--Report issue with price history"
"3 Harkfort Rd, Newark, DE",https://www.zillow.com/homedetails/3-Harkfort-Rd-Newark-DE-19702/72880721_zpid/,04/15/2019,"https://maps.googleapis.com/maps/api/streetview?location=39.630061,-75.748890&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=4Q8E4XL-QcTOvk6eW6hUk2-A51g=","$155,200","1,000",3 Harkfort Rd,"Newark, DE 19702",19702,1,3,"1,000","6,534","4/11/2019Sold$194,000-0.5%Andrea Harrington3/25/2019Listing removed$195,000--3/7/2019Pending sale$195,000--1/21/2019Price change$195,000-2.5%11/16/2018Listed for sale$200,000+6.4%5/29/2008Sold$188,000+67.1%1/2/2001Sold$112,500--David LandonReport issue with price history"
"135 E Green Valley Cir, Newark, DE",https://www.zillow.com/homedetails/135-E-Green-Valley-Cir-Newark-DE-19711/73032153_zpid/,04/12/2019,"https://maps.googleapis.com/maps/api/streetview?location=39.701991,-75.688064&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=QgGkFG4p7ezRE19xqO11f4Yn6VE=","$159,000","1,225",135 E Green Valley Cir,"Newark, DE 19711",19711,2,2,"1,225","2,178","4/12/2019Sold$159,000-2.5%Ken Van Every, Peggy Foster3/21/2019Pending sale$163,000--2/15/2019Price change$163,000-1.2%12/30/2018Price change$164,900-2.4%11/6/2018Price change$169,000-0.3%9/24/2018Listed for sale$169,500--8/24/2016Listing removed$1,200--8/15/2016Listing removed$167,000--5/20/2016Price change$167,000-1.7%4/4/2016Price change$169,900-1.5%3/4/2016Listed for sale$172,500-3.1%4/16/2008Sold$177,960--Report issue with price history"
"50 E Shady Dr, Newark, DE",https://www.zillow.com/homedetails/50-E-Shady-Dr-Newark-DE-19713/73040416_zpid/,04/12/2019,https://photos.zillowstatic.com/p_e/ISplprri424h800000000000.jpg,"$189,900","1,218",50 E Shady Dr,"Newark, DE 19713",19713,1,3,"1,218","6,970","4/11/2019Sold$189,900--Andrea Harrington2/26/2019Listing removed$189,900--2/22/2019Listed for sale$189,900+26.6%7/17/2015Sold$150,000--Andrea Harrington, Andy Mulrine4/25/2015Listing removed$150,000--4/24/2015Price change$150,000--2/18/2015Listing removed$150,000--1/28/2015Price change$150,000-14.8%1/21/2015Price change$175,9950%12/4/2014Price change$176,000-2.2%11/25/2014Price change$179,9850%11/19/2014Price change$179,990-1.4%11/10/2014Price change$182,4950%11/4/2014Price change$182,500-1.1%10/28/2014Price change$184,500-0.2%10/16/2014Price change$184,900-1.4%10/10/2014Listed for sale$187,500+7.1%8/22/2007Sold$175,000+243.1%Andy Mulrine7/27/2001Sold$51,000--Report issue with price history"
"22 Country Ln W, Newark, DE",https://www.zillow.com/homedetails/22-Country-Ln-W-Newark-DE-19702/73043750_zpid/,04/09/2019,https://photos.zillowstatic.com/p_e/ISqdng3ggq1oio1000000000.jpg,"$247,000","1,875",22 Country Ln W,"Newark, DE 19702",19702,3,4,"1,875","6,534","4/5/2019Sold$247,000+2.9%Megan Aitken2/24/2019Pending sale$240,000--2/19/2019Listed for sale$240,000--Report issue with price history"
"32 Thomas Jefferson Blvd, Newark, DE",https://www.zillow.com/homedetails/32-Thomas-Jefferson-Blvd-Newark-DE-19702/73041452_zpid/,04/08/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$128,000","1,275",32 Thomas Jefferson Blvd,"Newark, DE 19702",19702,2,3,"1,275","6,534","4/8/2019Sold$128,000-15.3%11/20/2015Sold$151,200-8.3%Bill Burgess, Ross Weiner10/1/2015Listing removed$164,900--8/7/2015Price change$164,900-2.9%6/22/2015Listed for sale$169,900--Report issue with price history"
"104 Upper Valley Ln, Newark, DE",https://www.zillow.com/homedetails/104-Upper-Valley-Ln-Newark-DE-19711/73031541_zpid/,04/08/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$224,000","1,775",104 Upper Valley Ln,"Newark, DE 19711",19711,3,3,"1,775","3,484","4/8/2019Sold$224,000+1.8%sharon.satterfield sharon.satterfield2/27/2019Pending sale$220,000--2/21/2019Listed for sale$220,000--Report issue with price history"
"1 Defoe Cir, Newark, DE",https://www.zillow.com/homedetails/1-Defoe-Cir-Newark-DE-19702/72913172_zpid/,04/05/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$140,000",810,1 Defoe Cir,"Newark, DE 19702",19702,1,2,810,"6,969","4/5/2019Sold$140,000+66.7%12/22/2010Sold$84,000-42.8%11/16/2010Sold$146,776+5.7%10/15/2010Price change----2/13/2010Price change$138,900-6.7%12/12/2009Price change$148,900-6.3%10/24/2009Listed for sale$158,900-9.2%8/21/2009Listing removed$175,000--3/20/2009Listed for sale$175,000+10.1%11/29/2007Sold$159,000+171.8%John and Mary Luca7/2/2004Sold$58,500-35.4%9/10/2001Sold$90,500--Report issue with price history"
"39 Julie Ln, Newark, DE",https://www.zillow.com/homedetails/39-Julie-Ln-Newark-DE-19711/72932359_zpid/,03/29/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$223,000","1,050",39 Julie Ln,"Newark, DE 19711",19711,2,3,"1,050","7,405","3/29/2019Sold$223,000-0.8%Delcollo Salvatore2/5/2019Listing removed$224,900--1/23/2019Listed for sale$224,900+24.9%10/16/2012Sold$180,000+0.1%8/4/2012Listing removed$179,900--5/18/2012Price change$179,900+0.6%7/29/2004Sold$178,900--Report issue with price history"
"4 Westwind Ct, Newark, DE",https://www.zillow.com/homedetails/4-Westwind-Ct-Newark-DE-19713/73040440_zpid/,03/28/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$179,895",975,4 Westwind Ct,"Newark, DE 19713",19713,1,2,975,"7,840","3/25/2019Sold$179,895+43.9%Andrea Harrington2/6/2013Listing removed$125,000-32.1%12/26/2006Sold$184,000--Report issue with price history"
"17 Guilford Ct, Newark, DE",https://www.zillow.com/homedetails/17-Guilford-Ct-Newark-DE-19702/72921335_zpid/,03/26/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$224,900","1,375",17 Guilford Ct,"Newark, DE 19702",19702,1.5,3,"1,375",,"3/21/2019Sold$224,900--Marjorie Laporta2/14/2019Listing removed$224,900--11/30/2018Listed for sale$224,900--11/25/2017Listing removed$1,200--10/25/2017Listed for rent$1,200--11/4/2013Sold$135,000+0.4%Marjorie Laporta7/23/2013Listing removed$134,500--7/15/2013Listed for sale$134,500--Report issue with price history"
"118 Cobble Creek Curv, Newark, DE",https://www.zillow.com/homedetails/118-Cobble-Creek-Curv-Newark-DE-19702/72879423_zpid/,03/22/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$135,000","1,000",118 Cobble Creek Curv,"Newark, DE 19702",19702,3,2,"1,000",,"3/22/2019Sold$135,000+0.1%The Ruckle Team3/16/2019Listing removed$134,900--2/14/2019Pending sale$134,900--2/6/2019Listed for sale$134,900+12.4%6/1/2012Sold$120,000-5.4%4/26/2012Listing removed$126,900--1/18/2012Price change$126,900-2.3%11/8/2011Price change$129,900-2%9/21/2011Price change$132,500-1.8%6/1/2011Price change$134,900-3.6%5/2/2011Price change$139,900-2.1%4/5/2011Price change$142,900-2.1%2/16/2011Price change$145,900-2.7%11/24/2010Price change$149,900+79.5%4/12/2001Sold$83,500--Report issue with price history"
"14 Kelston Dr, Newark, DE",https://www.zillow.com/homedetails/14-Kelston-Dr-Newark-DE-19702/72921721_zpid/,03/20/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$122,900","1,400",14 Kelston Dr,"Newark, DE 19702",19702,2.5,3,"1,400","2,178","DateEventPrice$/sqftSource5/25/2019Listing removed$1,380/mo--$1RE/MAX Edge4/16/2019Listed for rent$1,380/mo--$1RE/MAX Edge3/20/2019Sold$122,900-1.6%$88Public Record2/15/2019Listing removed$124,900--$89Patterson-Schwartz Real Estate1/25/2019Price change$124,900-3.2%$89Patterson-Schwartz Real Estate12/21/2018Listed for sale$129,000-15%$92Patterson-Schwartz Real Estate12/11/2018Sold$151,698+37.9%$108Public Record10/5/2018Listing removed$110,000--$79Tom Livizos Real Estate Co10/2/2018Price change$110,000-14.7%$79Tom Livizos Real Estate Co6/16/2018Listed for sale$129,000+13.2%$92Tom Livizos Real Estate Co1/12/2018Listing removed$114,000--$81Tom Livizos Real Estate Co1/8/2018Price change$114,000-0.9%$81Tom Livizos Real Estate Co11/3/2017Price change$115,000-2.5%$82Tom Livizos Real Estate Co10/25/2017Price change$117,900-9.2%$84Tom Livizos Real Estate Company10/13/2017Listed for sale$129,900-12.8%$93Tom Livizos Real Estate Company4/8/2005Sold$148,900+39.2%$106Public Record10/5/2004Sold$107,001--$76Public RecordReport issue with price history"
"36 Julie Ln, Newark, DE",https://www.zillow.com/homedetails/36-Julie-Ln-Newark-DE-19711/72932727_zpid/,03/18/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$233,500","1,825",36 Julie Ln,"Newark, DE 19711",19711,2.5,3,"1,825","6,969","DateEventPrice$/sqftSource3/18/2019Sold$233,500+24.9%$128Public Record8/26/2004Sold$187,000--$102Public RecordReport issue with price history"
