Address,Title_link,SaleDate,Thumbnail,SalePrice,Sqft,Street,CityStateZip,Zip,Baths,Beds,Sqft2,LotSize,PriceHistory
"223 Fieldstone Ln, Newark, DE",https://www.zillow.com/homedetails/223-Fieldstone-Ln-Newark-DE-19702/73043644_zpid/,05/09/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$126,400","1,225",223 Fieldstone Ln,"Newark, DE 19702",19702,2.5,2,"1,225","1,742","5/6/2019Sold$158,000-4.2%Brynn Beideman4/3/2019Listing removed$164,900--4/1/2019Listed for sale$164,900+3.1%6/8/2010Sold$160,000-3%4/3/2010Listing removed$165,000--2/13/2010Listed for sale$165,000-0.3%11/21/2009Listing removed$165,500--10/16/2009Price change$165,500-2.6%9/18/2009Price change$169,900-1.2%9/12/2009Price change$172,000-0.5%9/5/2009Listed for sale$172,900--Report issue with price history"
"15 Denny Cir, Newark, DE",https://www.zillow.com/homedetails/15-Denny-Cir-Newark-DE-19702/72916534_zpid/,05/07/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$197,500","1,825",15 Denny Cir,"Newark, DE 19702",19702,3,3,"1,825","3,485","5/3/2019Sold$197,500-1.3%Adam Dorosky3/19/2019Listing removed$200,000--1/28/2019Listed for sale$200,000+57.6%2/28/2002Sold$126,875--Report issue with price history"
"212 Hunter Dr, Newark, DE",https://www.zillow.com/homedetails/212-Hunter-Dr-Newark-DE-19702/72882054_zpid/,05/07/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$165,000","1,200",212 Hunter Dr,"Newark, DE 19702",19702,1.5,3,"1,200","3,484","4/26/2019Sold$165,000--John Lyons, Andrea Lenzini4/5/2019Pending sale$165,000--3/16/2019Listed for sale$165,000--6/8/2016Listing removed$1,200--1/11/2007Sold$77,500--2/17/2006Sold$77,500--Report issue with price history"
"203 Bell Ringer Ct, Newark, DE",https://www.zillow.com/homedetails/203-Bell-Ringer-Ct-Newark-DE-19702/73042476_zpid/,05/06/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$186,000","1,375",203 Bell Ringer Ct,"Newark, DE 19702",19702,2.5,2,"1,375","2,178","4/25/2019Sold$186,000-2.1%David Landon3/13/2019Listing removed$189,900--2/26/2019Price change$189,900-2.6%12/19/2018Listed for sale$194,900--Report issue with price history"
"5 Wisteria Dr, Newark, DE",https://www.zillow.com/homedetails/5-Wisteria-Dr-Newark-DE-19702/72886079_zpid/,05/02/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$184,500","1,250",5 Wisteria Dr,"Newark, DE 19702",19702,1,3,"1,250","2,178","4/16/2019Sold$184,500-0.3%Karla Saffos, Mike Riches3/1/2019Price change$185,000-1.3%1/18/2019Pending sale$187,500--11/7/2018Price change$187,500-1.3%9/25/2018Price change$189,900-5%8/13/2018Price change$199,900-2.5%7/25/2018Price change$205,000-2.4%6/20/2018Listed for sale$210,000+1.7%5/7/2012Listing removed$206,500--5/6/2012Listed for sale$206,500--11/13/2011Listing removed$206,500+3.3%6/6/2005Sold$199,900--Report issue with price history"
"30 Stoddard Dr, Newark, DE",https://www.zillow.com/homedetails/30-Stoddard-Dr-Newark-DE-19702/72880948_zpid/,05/02/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$325,000","2,000",30 Stoddard Dr,"Newark, DE 19702",19702,3,3,"2,000",,"DateEventPrice$/sqftSource5/2/2019Sold$325,000-7.1%$163Public Record3/25/2019Pending sale$350,000--$175Coldwell Banker Preferred - Delaware Office11/3/2018Listed for sale$350,000+22.8%$175CB Preferred-Wilmington9/6/2011Sold$285,000-1.7%$143Public Record7/20/2011Listing removed$289,900--$145Prudential Fox and Roach6/18/2011Price change$289,900-3.3%$145Prudential Fox and Roach1/23/2011Price change$299,900-7.7%$150Prudential Fox and Roach11/28/2010Listed for sale$324,900--$162Prudential Fox and RoachReport issue with price history"
"10 Inkberry Ct, Newark, DE",https://www.zillow.com/homedetails/10-Inkberry-Ct-Newark-DE-19702/72886268_zpid/,05/01/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$182,000","1,250",10 Inkberry Ct,"Newark, DE 19702",19702,1.5,2,"1,250","3,920","DateEventPrice$/sqftSource5/1/2019Sold$182,000+27.3%$146Public Record8/23/2002Sold$143,000--$114Public RecordReport issue with price history"
"10 Old Fence Ln, Newark, DE",https://www.zillow.com/homedetails/10-Old-Fence-Ln-Newark-DE-19702/73044021_zpid/,04/24/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$207,920","1,900",10 Old Fence Ln,"Newark, DE 19702",19702,3,3,"1,900","9,147","DateEventPrice$/sqftSource4/24/2019Sold$207,920-20%$109Public Record3/20/2019Listing removed$259,900--$137RE/MAX of Wilmington3/19/2019Back on market$259,900--$137RE/MAX of Wilmington1/24/2019Pending sale$259,900--$137RE/MAX OF WILMINGTON8/17/2018Price change$259,900-1.9%$137RE/MAX Of Wilmington-Limestone7/18/2018Price change$264,900-1.9%$139RE/MAX Of Wilmington-Limestone5/22/2018Price change$269,900-2.5%$142RE/MAX Of Wilmington-Limestone4/27/2018Listed for sale$276,900+62.9%$146RE/MAX Of Wilmington-Limestone7/24/2003Sold$170,000--$89Public RecordReport issue with price history"
"24 Danbury Dr, Newark, DE",https://www.zillow.com/homedetails/24-Danbury-Dr-Newark-DE-19702/72916616_zpid/,04/24/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$229,900","1,725",24 Danbury Dr,"Newark, DE 19702",19702,2.5,3,"1,725","8,276","DateEventPrice$/sqftSource4/24/2019Sold$229,900--$133Public Record2/13/2019Listing removed$229,900--$133RE/MAX Sunvest Realty1/15/2019Listed for sale$229,900-9.2%$133RE/MAX Sunvest Realty8/21/2018Sold$253,101+34.6%$147Public Record8/31/2005Sold$188,000+188.5%$109Public Record4/28/2004Sold$65,175--$38Public RecordReport issue with price history"
"72 Three Rivers Dr, Newark, DE",https://www.zillow.com/homedetails/72-Three-Rivers-Dr-Newark-DE-19702/72922107_zpid/,04/23/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$128,000","1,800",72 Three Rivers Dr,"Newark, DE 19702",19702,2.5,2,"1,800","2,178","DateEventPrice$/sqftSource4/23/2019Sold$128,000-3%$71Public Record12/18/2018Listing removed$132,000--$73Tom Livizos Real Estate Co11/12/2018Price change$132,000-3.6%$73Tom Livizos Real Estate Co10/30/2018Price change$137,000-5.5%$76Tom Livizos Real Estate Co10/8/2018Price change$145,000-6.5%$81Tom Livizos Real Estate Co7/16/2018Listed for sale$155,000--$86Tom Livizos Real Estate Co2/26/2018Listing removed$155,000--$86Tom Livizos Real Estate Co1/8/2018Price change$155,000-4.9%$86Tom Livizos Real Estate Co12/17/2017Listed for sale$163,000+19%$91Tom Livizos Real Estate Co10/23/2017Listing removed$137,000--$76Tom Livizos Real Estate Company10/13/2017Listed for sale$137,000-8.7%$76Tom Livizos Real Estate Company7/6/2005Sold$150,000--$83Public RecordReport issue with price history"
"203 Dunsmore Dr, Newark, DE",https://www.zillow.com/homedetails/203-Dunsmore-Dr-Newark-DE-19713/73038913_zpid/,04/18/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$258,000","1,650",203 Dunsmore Dr,"Newark, DE 19713",19713,2.5,3,"1,650","6,534","4/18/2019Sold$258,000-0.4%Team Freebery4/2/2019Price change$259,000+1.6%3/16/2019Price change$255,000-1.5%2/21/2019Pending sale$259,000--2/5/2019Listed for sale$259,000+23.3%2/7/2013Sold$210,000--Team Freebery1/29/2013Listing removed$210,000--12/23/2012Price change$210,000+5%12/20/2012Price change$200,000-4.8%11/26/2012Price change$210,000+5%10/10/2012Pending sale$200,000--8/18/2012Back on market$200,000--8/16/2012Pending sale$200,000--8/4/2012Back on market$200,000--7/17/2012Pending sale$200,000--6/5/2012Price change$200,000-11.1%5/12/2012Listed for sale$225,000-16.4%7/24/2008Sold$269,000+0.5%Mark Adcock6/12/2008Listing removed$267,570--5/30/2008Price change$267,570+70.4%5/5/2008Listed for sale----4/2/2002Sold$157,000--Report issue with price history"
"8 La Rochelle Ct, Newark, DE",https://www.zillow.com/homedetails/8-La-Rochelle-Ct-Newark-DE-19702/72885859_zpid/,04/18/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$290,000","1,975",8 La Rochelle Ct,"Newark, DE 19702",19702,2.5,3,"1,975","10,018","DateEventPrice$/sqftSource4/18/2019Sold$290,000+0%$147Public Record3/19/2019Listing removed$289,995--$147Simple Choice Realty, Inc.3/11/2019Listed for sale$289,995+55.1%$147Simple Choice Realty, Inc.1/15/2019Sold$187,000-20.4%$95Public Record3/30/2017Listing removed$235,000--$119Keller Williams - Greater Newark1/2/2017Price change$235,000-2.1%$119Keller Williams - Greater Newark11/22/2016Listed for sale$240,000--$122Keller Williams Real Estate-NewarkReport issue with price history"
"202 Bell Ringer Ct, Newark, DE",https://www.zillow.com/homedetails/202-Bell-Ringer-Ct-Newark-DE-19702/73042501_zpid/,04/15/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$190,000","1,375",202 Bell Ringer Ct,"Newark, DE 19702",19702,1.5,2,"1,375","2,613","4/5/2019Sold$192,000--Charna K. PARLÃƒâ€°R3/21/2019Listing removed$192,000--3/12/2019Pending sale$192,000--1/15/2019Back on market$192,000--12/13/2018Pending sale$192,000--12/1/2018Price change$192,000-1.5%11/25/2018Price change$194,900-0.5%10/8/2018Price change$195,900-2%8/7/2018Price change$199,900-1.5%7/25/2018Price change$202,900-1%6/23/2018Listed for sale$205,000+14%8/18/2005Sold$179,900--Report issue with price history"
"324 Palmerston Ct, Newark, DE",https://www.zillow.com/homedetails/324-Palmerston-Ct-Newark-DE-19702/72914236_zpid/,04/10/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$130,000","1,150",324 Palmerston Ct,"Newark, DE 19702",19702,1.5,2,"1,150","1,742","4/8/2019Sold$162,500--Francis (Buddy) Gilson, Ryan Dill3/8/2019Listing removed$162,500--2/15/2019Listed for sale$162,500+35.4%4/30/2003Sold$120,000--Report issue with price history"
"22 Country Ln W, Newark, DE",https://www.zillow.com/homedetails/22-Country-Ln-W-Newark-DE-19702/73043750_zpid/,04/09/2019,https://photos.zillowstatic.com/p_e/ISqdng3ggq1oio1000000000.jpg,"$247,000","1,875",22 Country Ln W,"Newark, DE 19702",19702,3,4,"1,875","6,534","4/5/2019Sold$247,000+2.9%Megan Aitken2/24/2019Pending sale$240,000--2/19/2019Listed for sale$240,000--Report issue with price history"
"4 Laxford Dr, Newark, DE",https://www.zillow.com/homedetails/4-Laxford-Dr-Newark-DE-19702/72921615_zpid/,04/08/2019,"https://maps.googleapis.com/maps/api/streetview?location=39.626619,-75.684109&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=KcgAvtCIWWVYp-bsouckRtpHkrY=","$137,200","1,250",4 Laxford Dr,"Newark, DE 19702",19702,2,3,"1,250","2,178","4/5/2019Sold$171,500-4.7%Ken Van Every, Marilyn Mills2/5/2019Pending sale$179,900--1/14/2019Price change$179,900-2%12/21/2018Pending sale$183,500--12/1/2018Listed for sale$183,500+43.9%3/15/2004Sold$127,500--Report issue with price history"
"241 E Flagstone Dr, Newark, DE",https://www.zillow.com/homedetails/241-E-Flagstone-Dr-Newark-DE-19702/72879827_zpid/,04/03/2019,"https://maps.googleapis.com/maps/api/streetview?location=39.636022,-75.708948&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=nbpRETsnpUtCdIj9bfSoDmLmZII=","$281,400","1,750",241 E Flagstone Dr,"Newark, DE 19702",19702,2.5,3,"1,750","8,276","DateEventPrice$/sqftSource4/3/2019Sold$281,400--$161Public RecordReport issue with price history"
"319 Nicholas Ct, Wilmington, DE",https://www.zillow.com/homedetails/319-Nicholas-Ct-Wilmington-DE-19808/73031915_zpid/,04/01/2019,"https://maps.googleapis.com/maps/api/streetview?location=39.703080,-75.677609&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=suDfVpQfV-yTZRiiA9NpHTlo0eU=","$259,900","1,825",319 Nicholas Ct,"Wilmington, DE 19808",19808,3,3,"1,825","7,405","4/1/2019Sold$259,900--2/22/2019Sold$259,900--Laura Diaz Desi Rivera, Steve Larrimore1/21/2019Pending sale$259,900--1/16/2019Price change$259,900-3.7%1/2/2019Back on market$269,900--12/18/2018Pending sale$269,900--11/26/2018Price change$269,900-1.1%11/9/2018Price change$272,900-1.8%10/25/2018Listed for sale$277,900--Report issue with price history"
"4 Earls Ct, Newark, DE",https://www.zillow.com/homedetails/4-Earls-Ct-Newark-DE-19702/73041564_zpid/,03/29/2019,https://photos.zillowstatic.com/p_e/ISy3xr1j9vjn7y0000000000.jpg,"$275,000","1,875",4 Earls Ct,"Newark, DE 19702",19702,2.5,4,"1,875","6,534","3/29/2019Sold$275,000+1.9%Andrew White3/15/2019Listing removed$269,900--2/7/2019Pending sale$269,900--2/1/2019Listed for sale$269,900--Report issue with price history"
"183 Auckland Dr, Newark, DE",https://www.zillow.com/homedetails/183-Auckland-Dr-Newark-DE-19702/72921484_zpid/,03/28/2019,"https://maps.googleapis.com/maps/api/streetview?location=39.628150,-75.684238&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=Pg0zhTk-4g8EqW_AdPtDF6yOLJs=","$110,000","1,400",183 Auckland Dr,"Newark, DE 19702",19702,2.5,3,"1,400","2,178","3/28/2019Sold$110,000--David Landon12/7/2018Sold$110,000-13.4%9/26/2017Listing removed$127,000--9/19/2017Listed for sale$127,000--8/12/2016Listing removed$1,300--7/6/2005Sold$150,000+42.9%12/14/2001Sold$105,000--Report issue with price history"
"118 Cobble Creek Curv, Newark, DE",https://www.zillow.com/homedetails/118-Cobble-Creek-Curv-Newark-DE-19702/72879423_zpid/,03/22/2019,https://photos.zillowstatic.com/p_e/ISm6zx52e8tyzn0000000000.jpg,"$135,000","1,000",118 Cobble Creek Curv,"Newark, DE 19702",19702,3,2,"1,000",,"3/22/2019Sold$135,000+0.1%The Ruckle Team3/16/2019Listing removed$134,900--2/14/2019Pending sale$134,900--2/6/2019Listed for sale$134,900+12.4%6/1/2012Sold$120,000-5.4%4/26/2012Listing removed$126,900--1/18/2012Price change$126,900-2.3%11/8/2011Price change$129,900-2%9/21/2011Price change$132,500-1.8%6/1/2011Price change$134,900-3.6%5/2/2011Price change$139,900-2.1%4/5/2011Price change$142,900-2.1%2/16/2011Price change$145,900-2.7%11/24/2010Price change$149,900+79.5%4/12/2001Sold$83,500--Report issue with price history"
"156 Auckland Dr, Newark, DE",https://www.zillow.com/homedetails/156-Auckland-Dr-Newark-DE-19702/72921755_zpid/,03/21/2019,"https://maps.googleapis.com/maps/api/streetview?location=39.628679,-75.685200&size=600x328&key=AIzaSyBot9JtFX4Hqs-Ri6N3A8K1Rl5XZD3ssyI&signature=hYlLKZLd_Ff2ZALHex05m6N7B-g=","$149,000","1,400",156 Auckland Dr,"Newark, DE 19702",19702,3,3,"1,400","5,227","2/28/2019Sold$149,000--Necitas Mcintyre, Gary Williams1/3/2019Pending sale$149,000--12/18/2018Listed for sale$149,000--12/23/2015Listing removed$1,200--12/9/2015Listed for rent$1,200+9.6%11/29/2011Listing removed$1,095--11/23/2011Price change$1,095-4.8%11/9/2011Price change$1,150-3.8%10/1/2011Listed for rent$1,195--Report issue with price history"
"310 Cannons Way, Newark, DE",https://www.zillow.com/homedetails/310-Cannons-Way-Newark-DE-19713/72934731_zpid/,03/21/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$215,000","1,600",310 Cannons Way,"Newark, DE 19713",19713,2.5,3,"1,600","2,613","3/15/2019Sold$215,000+65.5%Adam Dorosky, Team Webster2/19/2002Sold$129,900--Report issue with price history"
"14 Kelston Dr, Newark, DE",https://www.zillow.com/homedetails/14-Kelston-Dr-Newark-DE-19702/72921721_zpid/,03/20/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$122,900","1,400",14 Kelston Dr,"Newark, DE 19702",19702,2.5,3,"1,400","2,178","DateEventPrice$/sqftSource5/25/2019Listing removed$1,380/mo--$1RE/MAX Edge4/16/2019Listed for rent$1,380/mo--$1RE/MAX Edge3/20/2019Sold$122,900-1.6%$88Public Record2/15/2019Listing removed$124,900--$89Patterson-Schwartz Real Estate1/25/2019Price change$124,900-3.2%$89Patterson-Schwartz Real Estate12/21/2018Listed for sale$129,000-15%$92Patterson-Schwartz Real Estate12/11/2018Sold$151,698+37.9%$108Public Record10/5/2018Listing removed$110,000--$79Tom Livizos Real Estate Co10/2/2018Price change$110,000-14.7%$79Tom Livizos Real Estate Co6/16/2018Listed for sale$129,000+13.2%$92Tom Livizos Real Estate Co1/12/2018Listing removed$114,000--$81Tom Livizos Real Estate Co1/8/2018Price change$114,000-0.9%$81Tom Livizos Real Estate Co11/3/2017Price change$115,000-2.5%$82Tom Livizos Real Estate Co10/25/2017Price change$117,900-9.2%$84Tom Livizos Real Estate Company10/13/2017Listed for sale$129,900-12.8%$93Tom Livizos Real Estate Company4/8/2005Sold$148,900+39.2%$106Public Record10/5/2004Sold$107,001--$76Public RecordReport issue with price history"
"21 Danbury Dr, Newark, DE",https://www.zillow.com/homedetails/21-Danbury-Dr-Newark-DE-19702/72916610_zpid/,03/08/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$224,900","1,725",21 Danbury Dr,"Newark, DE 19702",19702,2.5,3,"1,725","7,840","2/28/2019Sold$224,900-2.2%Jason Zang1/22/2019Listing removed$229,900--1/17/2019Price change$229,900+2.2%12/20/2018Price change$224,900-2.2%11/2/2018Listed for sale$229,900+139.2%8/30/2018Sold$96,100-38.1%7/30/2018Sold$155,300-26%7/30/2007Sold$210,000--Report issue with price history"
"38 Victoria Blvd, Newark, DE",https://www.zillow.com/homedetails/38-Victoria-Blvd-Newark-DE-19702/72914129_zpid/,03/01/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$169,900","1,300",38 Victoria Blvd,"Newark, DE 19702",19702,2.5,3,"1,300","2,178",
"173 Rhythm Ct, Newark, DE",https://www.zillow.com/homedetails/173-Rhythm-Ct-Newark-DE-19713/73035591_zpid/,02/27/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$219,900","1,950",173 Rhythm Ct,"Newark, DE 19713",19713,2,4,"1,950","8,712","DateEventPrice$/sqftSource2/27/2019Sold$219,900--$113Public RecordReport issue with price history"
"36 Victoria Blvd, Newark, DE",https://www.zillow.com/homedetails/36-Victoria-Blvd-Newark-DE-19702/72914131_zpid/,02/26/2019,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","$169,900","1,300",36 Victoria Blvd,"Newark, DE 19702",19702,3,2,"1,300","3,920","2/26/2019Sold$169,900--Jeff Stape1/11/2019Listing removed$169,900--12/4/2018Listed for sale$169,900-1.5%7/9/2018Listing removed$172,500--6/19/2018Price change$172,500-1.4%4/12/2018Price change$175,000-2.7%2/12/2018Listed for sale$179,900+3.7%12/21/2005Sold$173,500--Report issue with price history"
